id,name,class
NAX2_05,Worshipper,NEUTRAL
NAX2_05e,Worship,NEUTRAL
NAX2_05H,Worshipper,NEUTRAL
NAX2_05He,Heroic Worship,NEUTRAL
NAX3_01,Maexxna,NEUTRAL
NAX3_01H,Maexxna,NEUTRAL
NAX3_02,Web Wrap,NEUTRAL
NAX3_02_TB,Web Wrap,NEUTRAL
NAX3_02H,Web Wrap,NEUTRAL
NAX3_03,Necrotic Poison,NEUTRAL
NAX4_01,Noth the Plaguebringer,MAGE
NAX4_01H,Noth the Plaguebringer,MAGE
NAX4_03,Skeleton,NEUTRAL
NAX4_03H,Skeleton,NEUTRAL
NAX4_04,Raise Dead,NEUTRAL
NAX4_04H,Raise Dead,NEUTRAL
NAX4_05,Plague,NEUTRAL
NAX5_01,Heigan the Unclean,WARLOCK
NAX5_01H,Heigan the Unclean,WARLOCK
NAX5_02,Eruption,NEUTRAL
NAX5_02H,Eruption,NEUTRAL
NAX5_03,Mindpocalypse,NEUTRAL
NAX6_01,Loatheb,NEUTRAL
NAX6_01H,Loatheb,NEUTRAL
NAX6_02,Necrotic Aura,NEUTRAL
NAX6_02H,Necrotic Aura,NEUTRAL
NAX6_03,Deathbloom,NEUTRAL
NAX6_03t,Spore,NEUTRAL
NAX6_03te,Fungal Growth,NEUTRAL
NAX6_04,Sporeburst,NEUTRAL
NAX7_01,Instructor Razuvious,NEUTRAL
NAX7_01H,Instructor Razuvious,NEUTRAL
NAX7_02,Understudy,NEUTRAL
NAX7_03,Unbalancing Strike,NEUTRAL
NAX7_03H,Unbalancing Strike,NEUTRAL
NAX7_04,Massive Runeblade,NEUTRAL
NAX7_04H,Massive Runeblade,NEUTRAL
NAX7_05,Mind Control Crystal,NEUTRAL
NAX8_01,Gothik the Harvester,NEUTRAL
NAX8_01H,Gothik the Harvester,NEUTRAL
NAX8_02,Harvest,NEUTRAL
NAX8_02H,Harvest,NEUTRAL
NAX8_02H_TB,Harvest,NEUTRAL
NAX8_03,Unrelenting Trainee,NEUTRAL
NAX8_03t,Spectral Trainee,NEUTRAL
NAX8_04,Unrelenting Warrior,NEUTRAL
NAX8_04t,Spectral Warrior,NEUTRAL
NAX8_05,Unrelenting Rider,NEUTRAL
NAX8_05t,Spectral Rider,NEUTRAL
NAX9_01,Baron Rivendare,NEUTRAL
NAX9_01H,Baron Rivendare,NEUTRAL
NAX9_02,Lady Blaumeux,NEUTRAL
NAX9_02H,Lady Blaumeux,NEUTRAL
NAX9_03,Thane Korth'azz,NEUTRAL
NAX9_03H,Thane Korth'azz,NEUTRAL
NAX9_04,Sir Zeliek,NEUTRAL
NAX9_04H,Sir Zeliek,NEUTRAL
NAX9_05,Runeblade,NEUTRAL
NAX9_05H,Runeblade,NEUTRAL
NAX9_06,Unholy Shadow,NEUTRAL
NAX9_07,Mark of the Horsemen,NEUTRAL
NAX9_07e,Mark of the Horsemen,NEUTRAL
NAXM_001,Necroknight,NEUTRAL
NAXM_002,Skeletal Smith,NEUTRAL
NEW1_003,Sacrificial Pact,WARLOCK
NEW1_004,Vanish,ROGUE
NEW1_005,Kidnapper,ROGUE
NEW1_007,Starfall,DRUID
NEW1_007a,Stellar Drift,DRUID
NEW1_007b,Starlord,DRUID
NEW1_008,Ancient of Lore,DRUID
NEW1_008a,Ancient Teachings,DRUID
NEW1_008b,Ancient Secrets,DRUID
NEW1_009,Healing Totem,SHAMAN
NEW1_010,Al'Akir the Windlord,SHAMAN
NEW1_011,Kor'kron Elite,WARRIOR
NEW1_012,Mana Wyrm,MAGE
NEW1_012o,Mana Gorged,MAGE
NEW1_014,Master of Disguise,ROGUE
NEW1_014e,Disguised,ROGUE
NEW1_016,Captain's Parrot,NEUTRAL
NEW1_017,Hungry Crab,NEUTRAL
NEW1_017e,Full Belly,NEUTRAL
NEW1_018,Bloodsail Raider,NEUTRAL
NEW1_018e,Treasure Crazed,NEUTRAL
NEW1_019,Knife Juggler,NEUTRAL
NEW1_020,Wild Pyromancer,NEUTRAL
NEW1_021,Doomsayer,NEUTRAL
NEW1_022,Dread Corsair,NEUTRAL
NEW1_023,Faerie Dragon,NEUTRAL
NEW1_024,Captain Greenskin,NEUTRAL
NEW1_024o,Greenskin's Command,NEUTRAL
NEW1_025,Bloodsail Corsair,NEUTRAL
NEW1_025e,Bolstered,NEUTRAL
NEW1_026,Violet Teacher,NEUTRAL
NEW1_026t,Violet Apprentice,NEUTRAL
NEW1_027,Southsea Captain,NEUTRAL
NEW1_027e,Yarrr!,NEUTRAL
NEW1_029,Millhouse Manastorm,NEUTRAL
NEW1_029t,Kill Millhouse!,NEUTRAL
NEW1_030,Deathwing,NEUTRAL
NEW1_031,Animal Companion,HUNTER
NEW1_032,Misha,HUNTER
NEW1_033,Leokk,HUNTER
NEW1_033o,Eye In The Sky,HUNTER
NEW1_034,Huffer,HUNTER
NEW1_036,Commanding Shout,WARRIOR
NEW1_036e,Commanding Shout,WARRIOR
NEW1_036e2,Commanding Shout,WARRIOR
NEW1_037,Master Swordsmith,NEUTRAL
NEW1_037e,Equipped,NEUTRAL
NEW1_038,Gruul,NEUTRAL
NEW1_038o,Growth,NEUTRAL
NEW1_040,Hogger,NEUTRAL
NEW1_040t,Gnoll,NEUTRAL
NEW1_041,Stampeding Kodo,NEUTRAL
OG_006,Vilefin Inquisitor,PALADIN
OG_006a,Silver Hand Murloc,PALADIN
OG_006b,The Tidal Hand,PALADIN
OG_023,Primal Fusion,SHAMAN
OG_023t,Primally Infused,NEUTRAL
OG_024,Flamewreathed Faceless,SHAMAN
OG_026,Eternal Sentinel,SHAMAN
OG_027,Evolve,SHAMAN
OG_028,Thing from Below,SHAMAN
OG_031,Hammer of Twilight,SHAMAN
OG_031a,Twilight Elemental,SHAMAN
OG_033,Tentacles for Arms,WARRIOR
OG_034,Silithid Swarmer,NEUTRAL
OG_042,"Y'Shaarj, Rage Unbound",NEUTRAL
OG_044,Fandral Staghelm,DRUID
OG_044a,Druid of the Claw,DRUID
OG_044b,Druid of the Flame,DRUID
OG_044c,Druid of the Saber,DRUID
OG_044e,Fandral Enchantment,NEUTRAL
OG_045,Infest,HUNTER
OG_045a,Nerubian Spores,DRUID
OG_047,Feral Rage,DRUID
OG_047a,Evolve Spines,DRUID
OG_047b,Evolve Scales,DRUID
OG_047e,Spines,DRUID
OG_048,Mark of Y'Shaarj,DRUID
OG_048e,Mark of Y'Shaarj,DRUID
OG_051,Forbidden Ancient,DRUID
OG_051e,Forbidden Power,DRUID
OG_058,Rusty Hook,WARRIOR
OG_061,On the Hunt,HUNTER
OG_061t,Mastiff,HUNTER
OG_070,Bladed Cultist,ROGUE
OG_070e,Thirsty Blades,ROGUE
OG_072,Journey Below,ROGUE
OG_073,Thistle Tea,ROGUE
OG_080,"Xaril, Poisoned Mind",ROGUE
OG_080ae,Bloodthistle,NEUTRAL
OG_080b,Kingsblood Toxin,ROGUE
OG_080c,Bloodthistle Toxin,ROGUE
OG_080d,Briarthorn Toxin,ROGUE
OG_080de,Fadeleaf,NEUTRAL
OG_080e,Fadeleaf Toxin,ROGUE
OG_080ee,Briarthorn,NEUTRAL
OG_080f,Firebloom Toxin,ROGUE
OG_081,Shatter,MAGE
OG_082,Evolved Kobold,NEUTRAL
OG_083,Twilight Flamecaller,MAGE
OG_085,Demented Frostcaller,MAGE
OG_086,Forbidden Flame,MAGE
OG_087,Servant of Yogg-Saron,MAGE
OG_090,Cabalist's Tome,MAGE
OG_094,Power Word: Tentacles,PRIEST
OG_094e,Tentacles,PRIEST
OG_096,Twilight Darkmender,PRIEST
OG_100,Shadow Word: Horror,PRIEST
OG_101,Forbidden Shaping,PRIEST
OG_102,Darkspeaker,NEUTRAL
OG_102e,Power Transfer,NEUTRAL
OG_104,Embrace the Shadow,PRIEST
OG_104e,Embracing the Shadow,NEUTRAL
OG_109,Darkshire Librarian,WARLOCK
OG_113,Darkshire Councilman,WARLOCK
OG_113e,Power of the People,WARLOCK
OG_114,Forbidden Ritual,WARLOCK
OG_114a,Icky Tentacle,WARLOCK
OG_116,Spreading Madness,WARLOCK
OG_118,Renounce Darkness,WARLOCK
OG_118e,Renounce Darkness Deck Ench,NEUTRAL
OG_118f,New Calling,NEUTRAL
OG_120,Anomalus,MAGE
OG_121,Cho'gall,WARLOCK
OG_121e,Dark Power,NEUTRAL
OG_122,"Mukla, Tyrant of the Vale",NEUTRAL
OG_123,Shifter Zerus,NEUTRAL
OG_123e,Shifting,NEUTRAL
OG_131,Twin Emperor Vek'lor,NEUTRAL
OG_133,"N'Zoth, the Corruptor",NEUTRAL
OG_134,"Yogg-Saron, Hope's End",NEUTRAL
OG_138,Nerubian Prophet,NEUTRAL
OG_138e,Will of the Vizier,NEUTRAL
OG_141,Faceless Behemoth,NEUTRAL
OG_142,Eldritch Horror,NEUTRAL
OG_145,Psych-o-Tron,NEUTRAL
OG_147,Corrupted Healbot,NEUTRAL
OG_149,Ravaging Ghoul,WARRIOR
OG_150,Aberrant Berserker,NEUTRAL
OG_150e,Enraged,NEUTRAL
OG_151,Tentacle of N'Zoth,NEUTRAL
OG_152,Grotesque Dragonhawk,NEUTRAL
OG_153,Bog Creeper,NEUTRAL
OG_156,Bilefin Tidehunter,NEUTRAL
OG_156a,Ooze,NEUTRAL
OG_158,Zealous Initiate,NEUTRAL
OG_158e,Secrets of the Cult,NEUTRAL
OG_161,Corrupted Seer,NEUTRAL
OG_162,Disciple of C'Thun,NEUTRAL
OG_173,Blood of The Ancient One,NEUTRAL
OG_173a,The Ancient One,NEUTRAL
OG_174,Faceless Shambler,NEUTRAL
OG_174e,Faceless,NEUTRAL
OG_176,Shadow Strike,ROGUE
OG_179,Fiery Bat,HUNTER
OG_188,Klaxxi Amber-Weaver,DRUID
OG_188e,Amber Carapace,NEUTRAL
OG_195,Wisps of the Old Gods,DRUID
OG_195a,Many Wisps,DRUID
OG_195b,Big Wisps,DRUID
OG_195c,Wisp,DRUID
OG_195e,Enormous,NEUTRAL
OG_198,Forbidden Healing,PALADIN
OG_200,Validated Doomsayer,NEUTRAL
OG_200e,Doom Free,NEUTRAL
OG_202,Mire Keeper,DRUID
OG_202a,Y'Shaarj's Strength,DRUID
OG_202ae,Y'Shaarj's Strength,DRUID
OG_202b,Yogg-Saron's Magic,DRUID
OG_202c,Slime,DRUID
OG_206,Stormcrack,SHAMAN
OG_207,Faceless Summoner,MAGE
OG_209,Hallazeal the Ascended,SHAMAN
OG_211,Call of the Wild,HUNTER
OG_216,Infested Wolf,HUNTER
OG_216a,Spider,HUNTER
OG_218,Bloodhoof Brave,WARRIOR
OG_218e,Enraged,NEUTRAL
OG_220,Malkorok,WARRIOR
OG_221,Selfless Hero,PALADIN
OG_222,Rallying Blade,PALADIN
OG_222e,Rally,PALADIN
OG_223,Divine Strength,PALADIN
OG_223e,Optimism,NEUTRAL
OG_229,"Ragnaros, Lightlord",PALADIN
OG_234,Darkshire Alchemist,PRIEST
OG_239,DOOM!,WARLOCK
OG_241,Possessed Villager,WARLOCK
OG_241a,Shadowbeast,WARLOCK
OG_247,Twisted Worgen,NEUTRAL
OG_248,Am'gam Rager,NEUTRAL
OG_249,Infested Tauren,NEUTRAL
OG_249a,Slime,NEUTRAL
OG_254,Eater of Secrets,NEUTRAL
OG_254e,Secretly Sated,NEUTRAL
OG_255,Doomcaller,NEUTRAL
OG_256,Spawn of N'Zoth,NEUTRAL
OG_256e,Slimed,NEUTRAL
OG_267,Southsea Squidface,ROGUE
OG_267e,Squid Oil Sheen,ROGUE
OG_270a,Nerubian Soldier,NEUTRAL
OG_271,Scaled Nightmare,NEUTRAL
OG_271e,Terrifying Visage,NEUTRAL
OG_272,Twilight Summoner,NEUTRAL
OG_272t,Faceless Destroyer,NEUTRAL
OG_273,Stand Against Darkness,PALADIN
OG_276,Blood Warriors,WARRIOR
OG_279,C'Thun,NEUTRAL
OG_280,C'Thun,NEUTRAL
OG_281,Beckoner of Evil,NEUTRAL
OG_281e,Fanatic Devotion,NEUTRAL
OG_282,Blade of C'Thun,ROGUE
OG_282e,Devotion of the Blade,NEUTRAL
OG_283,C'Thun's Chosen,NEUTRAL
OG_284,Twilight Geomancer,NEUTRAL
OG_284e,Geomancy,NEUTRAL
OG_286,Twilight Elder,NEUTRAL
OG_290,Ancient Harbinger,NEUTRAL
OG_290e,Caller Devotion,NEUTRAL
OG_291,Shadowcaster,ROGUE
OG_291e,Flickering Darkness,NEUTRAL
OG_292,Forlorn Stalker,HUNTER
OG_292e,Night's Devotion,NEUTRAL
OG_293,Dark Arakkoa,DRUID
OG_293e,Arrakoa Devotion,NEUTRAL
OG_293f,Dark Guardian,NEUTRAL
OG_295,Cult Apothecary,NEUTRAL
OG_300,The Boogeymonster,NEUTRAL
OG_300e,Tasty!,NEUTRAL
OG_301,Ancient Shieldbearer,WARRIOR
OG_302,Usher of Souls,WARLOCK
OG_302e,Soul Power,NEUTRAL
OG_303,Cult Sorcerer,MAGE
OG_303e,Sorcerous Devotion,NEUTRAL
OG_308,Giant Sand Worm,HUNTER
OG_309,Princess Huhuran,HUNTER
OG_310,Steward of Darkshire,PALADIN
OG_311,A Light in the Darkness,PALADIN
OG_311e,Beacon of Hope,NEUTRAL
OG_312,N'Zoth's First Mate,WARRIOR
OG_312e,Upgraded,WARRIOR
OG_313,Addled Grizzly,DRUID
OG_313e,Addled,NEUTRAL
OG_314,Blood To Ichor,WARRIOR
OG_314b,Slime,WARRIOR
OG_315,Bloodsail Cultist,WARRIOR
OG_315e,Reforged,NEUTRAL
OG_316,Herald Volazj,PRIEST
OG_316k,Shadowy,NEUTRAL
OG_317,"Deathwing, Dragonlord",NEUTRAL
OG_318,"Hogger, Doom of Elwynn",NEUTRAL
OG_318t,Gnoll,NEUTRAL
OG_319,Twin Emperor Vek'nilash,NEUTRAL
OG_320,Midnight Drake,NEUTRAL
OG_320e,Hour of Corruption,NEUTRAL
OG_321,Crazed Worshipper,NEUTRAL
OG_321e,Power of Faith,NEUTRAL
OG_322,Blackwater Pirate,NEUTRAL
OG_323,Polluted Hoarder,NEUTRAL
OG_325,Carrion Grub,HUNTER
OG_326,Duskboar,NEUTRAL
OG_327,Squirming Tentacle,NEUTRAL
OG_328,Master of Evolution,SHAMAN
OG_330,Undercity Huckster,ROGUE
OG_334,Hooded Acolyte,PRIEST
OG_335,Shifting Shade,PRIEST
OG_337,Cyclopian Horror,NEUTRAL
OG_337e,Eve of Destruction,NEUTRAL
OG_338,"Nat, the Darkfisher",NEUTRAL
OG_339,Skeram Cultist,NEUTRAL
OG_339e,Vassal's Subservience,NEUTRAL
OG_340,Soggoth the Slitherer,NEUTRAL
PART_001,Armor Plating,NEUTRAL
PART_001e,Armor Plating,NEUTRAL
PART_002,Time Rewinder,NEUTRAL
PART_003,Rusty Horn,NEUTRAL
PART_004,Finicky Cloakfield,NEUTRAL
PART_004e,Cloaked,NEUTRAL
PART_005,Emergency Coolant,NEUTRAL
PART_006,Reversing Switch,NEUTRAL
PART_006a,Switched,NEUTRAL
PART_007,Whirling Blades,NEUTRAL
PART_007e,Whirling Blades,NEUTRAL
PRO_001,Elite Tauren Chieftain,NEUTRAL
PRO_001a,I Am Murloc,NEUTRAL
PRO_001at,Murloc,NEUTRAL
PRO_001b,Rogues Do It...,NEUTRAL
PRO_001c,Power of the Horde,NEUTRAL
skele11,Skeleton,NEUTRAL
skele21,Damaged Golem,NEUTRAL
TagTeamIceBlock,Tag Team Ice Block,MAGE
TB_001,Boss HP Swapper,NEUTRAL
TB_006,Big Banana,NEUTRAL
TB_006e,Big Banana,NEUTRAL
TB_007,Deviate Banana,NEUTRAL
TB_007e,Deviate Switch,NEUTRAL
TB_008,Rotten Banana,NEUTRAL
TB_009,Create 15 Secrets,NEUTRAL
TB_010,Deckbuilding Enchant,NEUTRAL
TB_010e,Choose One of Three,NEUTRAL
TB_011,Tarnished Coin,NEUTRAL
TB_012,Choose a New Card!,NEUTRAL
TB_013,Player Choice Enchant,NEUTRAL
TB_014,Choose a New Card!,NEUTRAL
TB_015,Pirate,NEUTRAL
TB_100th_001,Valeera's Bag Enchant,NEUTRAL
TB_100th_BananaPlayerEnchant,Bananas on Death,NEUTRAL
TB_207_BagOfSpells,Bag of Burgled Spells,NEUTRAL
TB_207_Cloneball,Cloneball!,NEUTRAL
TB_207_ClonesAttack,When Clones Attack!,NEUTRAL
TB_207_MaskedBall,The Masked Ball,NEUTRAL
TB_207_Randomonium,Randomonium,NEUTRAL
TB_207_TolBarad,Battle of Tol Barad,NEUTRAL
TB_207_TreasureCatacombs,Catacomb Treasures!,NEUTRAL
TB_207_VoidSingularity,The Void Singularity,NEUTRAL
TB_207_YellowBrick,Yellow-Brick Brawl,NEUTRAL
TB_207CatacombQ,Journey to the Catacombs,NEUTRAL
TB_207MaskedBallE,TB207 Masked Ball e,NEUTRAL
TB_207masterChest,Master Chest,NEUTRAL
TB_207TolBaradE,TB207 Minions Make Spells e,NEUTRAL
TB_3Wishes_Spell,First Wish,NEUTRAL
TB_3Wishes_Spell_2,Second Wish,NEUTRAL
TB_3Wishes_Spell_3,Third Wish,NEUTRAL
TB_AllMinionsTauntCharge,Give Taunt and Charge,NEUTRAL
TB_Amalgam_Ench,Amalgam Enchant,NEUTRAL
TB_ArchivistEnch,Archivist Enchant - Not Player Facing,NEUTRAL
TB_ArchivistSpell,Archivist Spell - Not Player Facing,NEUTRAL
TB_Bacon_Secrets_01,Venomstrike Trap,HUNTER
TB_Bacon_Secrets_02,Snake Trap,HUNTER
TB_Bacon_Secrets_04,Splitting Image,MAGE
TB_Bacon_Secrets_05,Effigy,MAGE
TB_Bacon_Secrets_07,Autodefense Matrix,PALADIN
TB_Bacon_Secrets_08,Avenge,PALADIN
TB_Bacon_Secrets_10,Redemption,PALADIN
TB_Bacon_Secrets_11,Hand of Salvation,PALADIN
TB_Bacon_Secrets_12,Ice Block,MAGE
TB_BaconShop_1P_PlayerE,BaconShop1PlayerEnchant,NEUTRAL
TB_BaconShop_1p_Reroll_Button,Refresh,NEUTRAL
TB_BaconShop_3ofKindChecke,3ofKindCheckPlayerEnchant,NEUTRAL
TB_BaconShop_8P_PlayerE,BaconShop8PlayerEnchant,NEUTRAL
TB_BaconShop_8p_Reroll_Button,Refresh,NEUTRAL
TB_BaconShop_DragBuy,Drag To Buy,NEUTRAL
TB_BaconShop_DragSell,Drag To Sell,NEUTRAL
TB_BaconShop_HERO_01,Edwin VanCleef,NEUTRAL
TB_BaconShop_HERO_02,Galakrond,NEUTRAL
TB_BaconShop_HERO_10,Trade Prince Gallywix,NEUTRAL
TB_BaconShop_HERO_11,Ragnaros the Firelord,NEUTRAL
TB_BaconShop_HERO_12,The Rat King,NEUTRAL
TB_BaconShop_HERO_14,Queen Wagtoggle,NEUTRAL
TB_BaconShop_HERO_15,George the Fallen,NEUTRAL
TB_BaconShop_HERO_16,A. F. Kay,NEUTRAL
TB_BaconShop_HERO_17,Millificent Manastorm,NEUTRAL
TB_BaconShop_HERO_18,Patches the Pirate,NEUTRAL
TB_BaconShop_HERO_19,Giantfin,NEUTRAL
TB_BaconShop_HERO_20,Professor Putricide,NEUTRAL
TB_BaconShop_HERO_21,The Great Akazamzarak,NEUTRAL
TB_BaconShop_HERO_22,The Lich King,NEUTRAL
TB_BaconShop_HERO_23,Shudderwock,NEUTRAL
TB_BaconShop_HERO_25,Lich Baz'hial,NEUTRAL
TB_BaconShop_HERO_27,Sindragosa,NEUTRAL
TB_BaconShop_HERO_28,Infinite Toki,NEUTRAL
TB_BaconShop_HERO_30,Nefarian,NEUTRAL
TB_BaconShop_HERO_31,Bartendotron,NEUTRAL
TB_BaconShop_HERO_33,The Curator,NEUTRAL
TB_BaconShop_HERO_34,Patchwerk,NEUTRAL
TB_BaconShop_HERO_35,"Yogg-Saron, Hope's End",NEUTRAL
TB_BaconShop_HERO_36,Dancin' Deryl,NEUTRAL
TB_BaconShop_HERO_37,Lord Jaraxxus,NEUTRAL
TB_BaconShop_HERO_38,King Mukla,NEUTRAL
TB_BaconShop_HERO_39,Pyramad,NEUTRAL
TB_BaconShop_HERO_40,Sir Finley Mrrgglton,NEUTRAL
TB_BaconShop_HERO_41,Reno Jackson,NEUTRAL
TB_BaconShop_HERO_42,Elise Starseeker,NEUTRAL
TB_BaconShop_HERO_43,Dinotamer Brann,NEUTRAL
TB_BaconShop_HERO_44,Sylvanas Windrunner,NEUTRAL
TB_BaconShop_HERO_45,Arch-Villain Rafaam,NEUTRAL
TB_BaconShop_HERO_47,Tirion Fordring,NEUTRAL
TB_BaconShop_HERO_49,Millhouse Manastorm,NEUTRAL
TB_BaconShop_HERO_52,Deathwing,NEUTRAL
TB_BaconShop_HERO_53,Ysera,NEUTRAL
TB_BaconShop_HERO_55,Fungalmancer Flurgl,NEUTRAL
TB_BaconShop_HERO_56,Alexstrasza,NEUTRAL
TB_BaconShop_HERO_57,Nozdormu,NEUTRAL
TB_BaconShop_HERO_58,Malygos,NEUTRAL
TB_BaconShop_HERO_KelThuzad,Kel'Thuzad,NEUTRAL
TB_BaconShop_HERO_PH,BaconPHhero,NEUTRAL
TB_BaconShop_HP_001,Sharpen Blades,NEUTRAL
TB_BaconShop_HP_001e,Sharpened Blades,NEUTRAL
TB_BaconShop_HP_008,Smart Savings,ROGUE
TB_BaconShop_HP_008a,Gold Coin,NEUTRAL
TB_BaconShop_HP_009,Skilled Bartender,NEUTRAL
TB_BaconShop_HP_010,Boon of Light,NEUTRAL
TB_BaconShop_HP_011,Galakrond's Greed,NEUTRAL
TB_BaconShop_HP_014,Stay Frosty,NEUTRAL
TB_BaconShop_HP_014e,Frosty,NEUTRAL
TB_BaconShop_HP_015,Tinker,NEUTRAL
TB_BaconShop_HP_015e,Tinkered,NEUTRAL
TB_BaconShop_HP_017,Murloc King,NEUTRAL
TB_BaconShop_HP_017e,Murloc King,NEUTRAL
TB_BaconShop_HP_018,Rage Potion,NEUTRAL
TB_BaconShop_HP_018e2,Rage Potion,NEUTRAL
TB_BaconShop_HP_019,"DIE, INSECTS!",NEUTRAL
TB_BaconShop_HP_020,Prestidigitation,NEUTRAL
TB_BaconShop_HP_022,Burbling,NEUTRAL
TB_BaconShop_HP_022e,Double Next Battlecry,NEUTRAL
TB_BaconShop_HP_024,Reborn Rites,NEUTRAL
TB_BaconShop_HP_024e2,Reborn Rite,NEUTRAL
TB_BaconShop_HP_027,Fire the Cannons!,NEUTRAL
TB_BaconShop_HP_028,Temporal Tavern,NEUTRAL
TB_BaconShop_HP_033,Menagerist,NEUTRAL
TB_BaconShop_HP_033t,Amalgam,NEUTRAL
TB_BaconShop_HP_035,All Patched Up,NEUTRAL
TB_BaconShop_HP_036,Bloodfury,NEUTRAL
TB_BaconShop_HP_036e2,Demonic Draught,NEUTRAL
TB_BaconShop_HP_037a,Wax Warband,NEUTRAL
TB_BaconShop_HP_037te,Waxed,NEUTRAL
TB_BaconShop_HP_038t,Wild Banana,NEUTRAL
TB_BaconShop_HP_038te,Wild Banana,NEUTRAL
TB_BaconShop_HP_039,Puzzle Box,NEUTRAL
TB_BaconShop_HP_039e,Puzzled,NEUTRAL
TB_BaconShop_HP_040,Brick by Brick,NEUTRAL
TB_BaconShop_HP_040e,Built Up,NEUTRAL
TB_BaconShop_HP_041a,King of Beasts,NEUTRAL
TB_BaconShop_HP_041b,King of Mechs,NEUTRAL
TB_BaconShop_HP_041c,King of Murlocs,NEUTRAL
TB_BaconShop_HP_041d,King of Demons,NEUTRAL
TB_BaconShop_HP_041e,Rat Follower,NEUTRAL
TB_BaconShop_HP_041f,King of Dragons,NEUTRAL
TB_BaconShop_HP_042,Hat Trick,NEUTRAL
TB_BaconShop_HP_042e,Hat,NEUTRAL
TB_BaconShop_HP_043,Nefarious Fire,NEUTRAL
TB_BaconShop_HP_044,Procrastinate,NEUTRAL
TB_BaconShop_HP_045e,Powered Up!,NEUTRAL
TB_BaconShop_HP_046,Gonna Be Rich!,NEUTRAL
TB_BaconShop_HP_047,Lead Explorer,NEUTRAL
TB_BaconShop_HP_047t,Recruitment Map,NEUTRAL
TB_BaconShop_HP_048,Battle Brand,NEUTRAL
TB_BaconShop_HP_048e,Battle Branded,NEUTRAL
TB_BaconShop_HP_049,Graveyard Shift,NEUTRAL
TB_BaconShop_HP_050,Banshee's Blessing,NEUTRAL
TB_BaconShop_HP_050e,Banshee Blessing,NEUTRAL
TB_BaconShop_HP_051,Honorable Warband,NEUTRAL
TB_BaconShop_HP_051e,Honorable,NEUTRAL
TB_BaconShop_HP_052,Arcane Alteration,NEUTRAL
TB_BaconShop_HP_053,I'll Take That!,NEUTRAL
TB_BaconShop_HP_054,Manastorm,NEUTRAL
TB_Baconshop_HP_054e,Manastormed,NEUTRAL
TB_Baconshop_HP_054e2,Cost 1 more,NEUTRAL
TB_BaconShop_HP_056,Gone Fishing,NEUTRAL
TB_BaconShop_HP_057,Adventure!,NEUTRAL
TB_BaconShop_HP_061,ALL Will Burn!,NEUTRAL
TB_BaconShop_HP_061e,ALL Will Burn!,NEUTRAL
TB_BaconShop_HP_062,Dream Portal,NEUTRAL
TB_BaconShop_HP_063,Clairvoyance,NEUTRAL
TB_BaconShop_HP_064,Queen of Dragons,NEUTRAL
TB_BaconShop_Triples_01,Triple Reward,NEUTRAL
TB_BaconShopBadsongE,Costs 0,DRUID
TB_BaconShopBob,Bob's Tavern,NEUTRAL
TB_BaconShopLockAll_Button,Freeze,NEUTRAL
TB_BaconShopTechUp02_Button,Tavern Tier 2,NEUTRAL
TB_BaconShopTechUp03_Button,Tavern Tier 3,NEUTRAL
TB_BaconShopTechUp04_Button,Tavern Tier 4,NEUTRAL
TB_BaconShopTechUp05_Button,Tavern Tier 5,NEUTRAL
TB_BaconShopTechUp06_Button,Tavern Tier 6,NEUTRAL
TB_BaconUps_002,Mecharoo,NEUTRAL
TB_BaconUps_002t,Jo-E Bot,NEUTRAL
TB_BaconUps_003,Murloc Tidehunter,NEUTRAL
TB_BaconUps_003t,Murloc Scout,NEUTRAL
TB_BaconUps_004,Kindly Grandmother,HUNTER
TB_BaconUps_004t,Big Bad Wolf,HUNTER
TB_BaconUps_006,Harvest Golem,NEUTRAL
TB_BaconUps_006t,Damaged Golem,NEUTRAL
TB_BaconUps_008,Murloc Warleader,NEUTRAL
TB_BaconUps_008e,Mrgglaargl!,NEUTRAL
TB_BaconUps_009,Defender of Argus,NEUTRAL
TB_BaconUps_009e,Hand of Argus,NEUTRAL
TB_BaconUps_011,Murloc Tidecaller,NEUTRAL
TB_BaconUps_011e,Blarghghl,NEUTRAL
TB_BaconUps_014,Selfless Hero,PALADIN
TB_BaconUps_019,Mounted Raptor,DRUID
TB_BaconUps_025,Spawn of N'Zoth,NEUTRAL
TB_BaconUps_025e,Slimed,NEUTRAL
TB_BaconUps_026,Infested Wolf,HUNTER
TB_BaconUps_026t,Spider,HUNTER
TB_BaconUps_027,Rat Pack,HUNTER
TB_BaconUps_027t,Rat,HUNTER
TB_BaconUps_028,Kaboom Bot,NEUTRAL
TB_BaconUps_030,Imp Gang Boss,WARLOCK
TB_BaconUps_030t,Imp,WARLOCK
TB_BaconUps_031,Tortollan Shellraiser,PRIEST
TB_BaconUps_031e,Shellshield,PRIEST
TB_BaconUps_032,Replicating Menace,NEUTRAL
TB_BaconUps_032e,Replicating Menace,NEUTRAL
TB_BaconUps_032t,Microbot,NEUTRAL
TB_BaconUps_033,Festeroot Hulk,WARRIOR
TB_BaconUps_033e,Grown,NEUTRAL
TB_BaconUps_034,Khadgar,MAGE
TB_BaconUps_035,Piloted Shredder,NEUTRAL
TB_BaconUps_036,Old Murk-Eye,NEUTRAL
TB_BaconUps_037,Crowd Favorite,NEUTRAL
TB_BaconUps_037e,Huge Ego,NEUTRAL
