,id,id_hash,name,class,type,description
4536,ICCA04_001,1770934829773407892,Sindragosa,NEUTRAL,3,
4537,ICCA04_002,-3608206572793637912,Unchained Magic,MAGE,5,Deal $3 damage to the enemy hero for each spell in their hand.
4538,ICCA04_004,-6044102870028775515,Block of Ice,NEUTRAL,4,
4539,ICCA04_008p,-2330244093286092172,Frost Breath,NEUTRAL,10,"<b>Hero Power</b>
Permanently <b>Freeze</b> all enemy minions."
4540,ICCA04_009p,1447520218634053832,Frost Breath,NEUTRAL,10,"<b>Triggered Power</b>
At 20 Health, transforms all enemy minions into blocks of ice."
4541,ICCA04_010p,8315240678766352141,Frost Breath,NEUTRAL,10,"<b>Triggered Power</b>
At 10 Health, transforms all enemy minions into blocks of ice."
4542,ICCA04_011p,-5534311798996800890,Ice Claw,NEUTRAL,10,"<b>Hero Power</b>
Deal $2 damage."
4543,ICCA05_001,2597636998735635089,Blood-Queen Lana'thel,NEUTRAL,3,
4544,ICCA05_002e,6832612097785602920,Bitten!,NEUTRAL,6,+2/+2. Can't be bitten again.
4545,ICCA05_002p,-1250702499838967254,Vampiric Bite,NEUTRAL,10,"<b>Hero Power</b>
Give a non-Vampire +2/+2. You <i>must</i> use this."
4546,ICCA05_003,2948319137020230118,Sleeping Acolyte,NEUTRAL,4,
4547,ICCA05_004p,3341838655695600179,Vampiric Leech,NEUTRAL,10,"<b>Hero Power</b>
<b>Lifesteal</b>
Deal $3 damage."
4548,ICCA05_020,-810256708117219973,Bite of the Blood-Queen,WARLOCK,5,Turn a hero into a Vampire.
4549,ICCA05_021,4214205920190209248,Blood Essence,WARLOCK,5,Transform 2 random minions in your opponent's hand into spells.
4550,ICCA06_001,85213138312249541,Lord Marrowgar,NEUTRAL,3,
4551,ICCA06_002p,8748652297204715512,Skeletal Reconstruction,NEUTRAL,10,"<b>Hero Power</b>
Restore your hero to full Health."
4552,ICCA06_003,-793493552439234677,"Bryn'troll, the Bone Arbiter",NEUTRAL,7,<b>Windfury</b>
4553,ICCA06_004,6014088583886347827,Bone Storm,NEUTRAL,5,Deal $1 damage to all enemies. Draw a card.
4554,ICCA06_005,-1407843450811055258,Bone Spike,NEUTRAL,4,"At the start of your turn, deal 15 damage to the enemy hero."
4555,ICCA07_001,289888772065178224,Professor Putricide,NEUTRAL,3,
4556,ICCA07_001h2,4617709156340814835,Professor Putricide,NEUTRAL,3,
4557,ICCA07_001h3,-8005657338542277740,Professor Putricide,NEUTRAL,3,
4558,ICCA07_002p,-8124237690555895808,Mad Science,NEUTRAL,10,"<b>Passive Hero Power</b>
All <b>Secrets</b> cost (0)."
4559,ICCA07_003p,6306022511739010495,Madder Science,NEUTRAL,10,"<b>Passive Hero Power</b>
All weapons cost (1)."
4560,ICCA07_004,-9119474827483866100,Growing Ooze,NEUTRAL,4,"At the start of your turn, gain +1/+1."
4561,ICCA07_004e,5408837615466551278,Grow,NEUTRAL,6,The ooze is growing.
4562,ICCA07_005p,2143453177158021647,Maddest Science,NEUTRAL,10,"<b>Passive Hero Power</b>
All cards cost (5).
Because SCIENCE!"
4563,ICCA07_008,-4566481813320415181,Festergut,NEUTRAL,4,"At the end of your turn, deal 3 damage to all enemy minions."
4564,ICCA07_020,-6779477316626335516,Tentacles,NEUTRAL,7,
4565,ICCA08_001,922709974032705103,The Lich King,NEUTRAL,3,
4566,ICCA08_002p,-5903699272888519584,The Scourge,NEUTRAL,10,"<b>Hero Power</b>
Summon a 2/2 Ghoul."
4567,ICCA08_002t,188199236207158107,Ghoul,NEUTRAL,4,
4568,ICCA08_017,-1039895886009483505,Val'kyr Shadowguard,NEUTRAL,4,"At the start of your turn, destroy a random enemy minion and this one."
4569,ICCA08_020,1297052971498878317,Frostmourne,DEATHKNIGHT,7,<b>Battlecry:</b> Remove all your minions. <b>Deathrattle:</b> Resummon them.
4570,ICCA08_021,-4533573569859933320,The True Lich,DEATHKNIGHT,5,Set the enemy hero's remaining Health to 1.
4571,ICCA08_022,-4912088209427535894,Fallen Champions,DEATHKNIGHT,5,"Whenever an enemy dies this game, take control of it."
4572,ICCA08_022e,-5331788893655967530,Join the Ranks Player Enchantment,NEUTRAL,6,
4573,ICCA08_022e2,-1663137506728210671,Join the Ranks,NEUTRAL,6,"When this dies, resummon it for your oponent."
4574,ICCA08_023,-4224925613042555889,Necrotic Plague,DEATHKNIGHT,5,Set minions in your opponent's hand and deck to 1/1.
4575,ICCA08_023e,1153049372587996304,Plagued,DEATHKNIGHT,6,1/1.
4576,ICCA08_024,4220497494049951762,The Hunted,DEATHKNIGHT,5,Deal $2 damage to your opponent for each minion in their deck.
4577,ICCA08_025,-7823049855415478185,Purge the Weak,DEATHKNIGHT,5,"Destroy all enemy minions that cost (3) or less, wherever they are."
4578,ICCA08_026,-6927450685410049175,Soul Reaper,DEATHKNIGHT,5,Deal $2 damage for each duplicate in opponent’s deck.
4579,ICCA08_027,8904487639520789587,The True King,DEATHKNIGHT,5,Gain 100 Armor.
4580,ICCA08_028,150709075040607645,The Price of Power,DEATHKNIGHT,5,Destroy every spell in your opponent's hand and deck.
4581,ICCA08_029,-2232403745825715263,"Shut up, Priest",DEATHKNIGHT,5,Your opponent can't emote.
4582,ICCA08_030p,550632082530677214,Remorseless Winter,DEATHKNIGHT,10,"<b>Hero Power</b>
Deal @ damage to the enemy hero. +1 Damage each time."
4583,ICCA08_032p,-4511803132790327092,Harvest of Souls,NEUTRAL,10,"<b>Passive Hero Power</b>
You are <b>Immune</b> if you control a Trapped Soul."
4584,ICCA08_033,6538668297284263051,Trapped Soul,NEUTRAL,4,
4585,ICCA09_001p,6848257432509126551,Blood Rune,NEUTRAL,10,"<b>Passive Hero Power</b>
Can only take damage from weapons."
4586,ICCA09_001t1,8108653659887668247,Blood Beast,NEUTRAL,4,"At the start of your turn, restore #3 Health to your hero."
4587,ICCA09_002,-1292062074787096419,Deathbringer Saurfang,NEUTRAL,3,
4588,ICCA10_001,-68976931125559047,Valithria Dreamwalker,NEUTRAL,4,Can't attack or be attacked while damaged.
4589,ICCA10_009,2876340539015191372,Lady Deathwhisper,NEUTRAL,3,
4590,ICCA10_009p,6265512101842227408,Whisper of Death,NEUTRAL,10,"[x]<b>Hero Power</b>
Damage all enemy
minions until they have
1 Health."
4591,ICCA11_001,5185224531206379031,Skeletal Knight,NEUTRAL,4,"<b>Deathrattle:</b> Add a
 <b>Knights of the Frozen Throne</b> card to your opponent's hand."
4592,KAR_004,1448371162791641514,Cat Trick,HUNTER,5,"<b>Secret:</b> After your opponent casts a spell, summon a 4/2 Panther with <b>Stealth</b>."
4593,KAR_004a,-8143749069869851633,Cat in a Hat,HUNTER,4,<b>Stealth</b>
4594,KAR_005,7931800134940870546,Kindly Grandmother,HUNTER,4,<b>Deathrattle:</b> Summon a 3/2 Big Bad Wolf.
4595,KAR_005a,-8682126789519911601,Big Bad Wolf,HUNTER,4,
4596,KAR_006,-8856090843932405958,Cloaked Huntress,HUNTER,4,Your <b>Secrets</b> cost (0).
4597,KAR_009,4556264326993087977,Babbling Book,MAGE,4,<b>Battlecry:</b> Add a random Mage spell to your hand.
4598,KAR_010,-7927430729642344612,Nightbane Templar,PALADIN,4,"<b>Battlecry:</b> If you're holding a Dragon, summon two 1/1 Whelps."
4599,KAR_010a,2600006003379090346,Whelp,PALADIN,4,
4600,KAR_011,-1465940059011097232,Pompous Thespian,NEUTRAL,4,<b>Taunt</b>
4601,KAR_013,-6389227627417418207,Purify,PRIEST,5,<b>Silence</b> a friendly minion. Draw a card.
4602,KAR_021,-6733781438234459545,Wicked Witchdoctor,SHAMAN,4,"Whenever you cast a spell, summon a random basic_Totem."
4603,KAR_025,-5526611285154901708,Kara Kazham!,WARLOCK,5,"Summon a 1/1 Candle, 2/2 Broom, and 3/3 Teapot."
4604,KAR_025a,4640206844808060019,Candle,WARLOCK,4,
4605,KAR_025b,-3916128658121278603,Broom,WARLOCK,4,
4606,KAR_025c,8728210899668827652,Teapot,WARLOCK,4,
4607,KAR_026,131182406166231578,Protect the King!,WARRIOR,5,"For each enemy minion, summon a 1/1 Pawn with <b>Taunt</b>."
4608,KAR_026t,-2124323819329134220,Pawn,WARRIOR,4,<b>Taunt</b>
4609,KAR_028,1028742497694590630,Fool's Bane,WARRIOR,7,Unlimited attacks each turn. Can't attack heroes.
4610,KAR_029,-4425138896340246186,Runic Egg,NEUTRAL,4,<b>Deathrattle:</b> Draw a card.
4611,KAR_030,-1732823736354885632,Cellar Spider,NEUTRAL,4,
4612,KAR_030a,7530330205378352966,Pantry Spider,NEUTRAL,4,"<b>Battlecry:</b> Summon a
1/3 Spider."
4613,KAR_033,-7311491978976106890,Book Wyrm,NEUTRAL,4,"<b>Battlecry:</b> If you're holding a Dragon, destroy an enemy minion with 3 or less Attack."
4614,KAR_035,4833621813638846117,Priest of the Feast,PRIEST,4,"Whenever you cast a spell, restore #3 Health to
your hero."
4615,KAR_036,5146805931729652807,Arcane Anomaly,NEUTRAL,4,"Whenever you cast a spell, give this minion
+1 Health."
4616,KAR_036e,-8686864260067863272,Eating,NEUTRAL,6,Increased Health.
4617,KAR_037,2678220931034817392,Avian Watcher,NEUTRAL,4,"<b>Battlecry:</b> If you control a <b>Secret</b>, gain +1/+1
and <b>Taunt</b>."
4618,KAR_037t,-8675512292571871381,Secrets of Karazhan,NEUTRAL,6,+1/+1 and <b>Taunt</b>.
4619,KAR_041,891950063044040111,Moat Lurker,NEUTRAL,4,<b>Battlecry:</b> Destroy a minion. <b>Deathrattle:</b> Resummon it.
4620,KAR_041e,-4406777525740581742,Moat Lurker,NEUTRAL,6,Destroyed {0}.
4621,KAR_044,6303580092105300249,Moroes,NEUTRAL,4,"<b>Stealth</b>
At the end of your turn, summon a 1/1 Steward."
4622,KAR_044a,7492142525200884243,Steward,NEUTRAL,4,
4623,KAR_057,1248459398239315969,Ivory Knight,PALADIN,4,"[x]<b>Battlecry:</b> <b>Discover</b> a spell.
Restore Health to your hero
equal to its Cost."
4624,KAR_061,-5935491481137823062,The Curator,NEUTRAL,4,"<b>Taunt</b>
<b>Battlecry:</b> Draw a Beast, Dragon, and Murloc from your deck."
4625,KAR_062,-2422589045321964993,Netherspite Historian,NEUTRAL,4,"<b>Battlecry:</b> If you're holding a Dragon, <b>Discover</b>
a Dragon."
4626,KAR_063,6445750781168133103,Spirit Claws,SHAMAN,7,"[x]Has +2 Attack while you
have <b>Spell Damage</b>."
4627,KAR_065,4166515225488484294,Menagerie Warden,DRUID,4,<b>Battlecry:</b> Choose a friendly Beast. Summon a_copy of it.
4628,KAR_069,7557538046754895290,Swashburglar,ROGUE,4,<b>Battlecry:</b> Add a random card to your hand <i>(from your opponent's class).</i>
4629,KAR_070,-7686217027771084046,Ethereal Peddler,ROGUE,4,"<b>Battlecry:</b> If you're holding any cards from another class, reduce their Cost by (2)."
4630,KAR_073,8331880695070206901,Maelstrom Portal,SHAMAN,5,"Deal_$1_damage to_all_enemy_minions. Summon_a_random
1-Cost minion."
4631,KAR_075,-6624366251768780677,Moonglade Portal,DRUID,5,"Restore #6 Health. Summon a random
6-Cost minion."
4632,KAR_076,-8917666832809307907,Firelands Portal,MAGE,5,"Deal $5 damage. Summon a random
5-Cost minion."
4633,KAR_077,-3014652951634239476,Silvermoon Portal,PALADIN,5,"Give a minion +2/+2. Summon a random
2-Cost minion."
4634,KAR_077e,3528512526556055047,Silver Might,NEUTRAL,6,+2/+2.
4635,KAR_089,-3205931820543312379,Malchezaar's Imp,WARLOCK,4,"Whenever you discard a card, draw a card."
4636,KAR_091,-3431211237909031287,Ironforge Portal,WARRIOR,5,"Gain 4 Armor.
Summon a random
4-Cost minion."
4637,KAR_092,7640780521493891720,Medivh's Valet,MAGE,4,"<b>Battlecry:</b> If you control a <b>Secret</b>, deal 3 damage."
4638,KAR_094,-1386372409217691182,Deadly Fork,ROGUE,4,<b>Deathrattle:</b> Add a 3/2 weapon to your hand.
4639,KAR_094a,-2115999181239694437,Sharp Fork,ROGUE,7,
4640,KAR_095,-3030834809865476621,Zoobot,NEUTRAL,4,"<b>Battlecry:</b> Give a random friendly Beast, Dragon, and Murloc +1/+1."
4641,KAR_095e,-8979455556397301533,Well Fed,NEUTRAL,6,+1/+1.
4642,KAR_096,8947736970290687451,Prince Malchezaar,NEUTRAL,4,"[x]<b>Start of Game:</b>
Add 5 extra <b>Legendary</b>
minions to your deck."
4643,KAR_097,3476490196654494374,"Medivh, the Guardian",NEUTRAL,4,"<b>Battlecry:</b> Equip Atiesh, Greatstaff of the Guardian."
4644,KAR_097t,8953337781527181186,Atiesh,NEUTRAL,7,"[x]After you cast a spell,
summon a random
minion of that Cost.
Lose 1 Durability."
4645,KAR_114,-3908229926349847188,Barnes,NEUTRAL,4,<b>Battlecry:</b> Summon a 1/1 copy of a random minion in your deck.
4646,KAR_114e,-9097548023266213568,Incredible Impression,NEUTRAL,6,Attack and Health set to 1.
4647,KAR_204,-4187501802011677387,Onyx Bishop,PRIEST,4,<b>Battlecry:</b> Summon a friendly minion that died this game.
4648,KAR_205,-6468354937451605605,Silverware Golem,WARLOCK,4,"If you discard this minion, summon it."
4649,KAR_300,5645206088937649892,Enchanted Raven,DRUID,4,
4650,KAR_702,6014854391273136610,Menagerie Magician,NEUTRAL,4,"<b>Battlecry:</b> Give a random friendly Beast, Dragon, and Murloc +2/+2."
4651,KAR_702e,-4467571788634127338,A Simple Trick,NEUTRAL,6,+2/+2.
4652,KAR_710,-8473040075044055745,Arcanosmith,NEUTRAL,4,<b>Battlecry:</b> Summon a 0/5 minion with <b>Taunt</b>.
4653,KAR_710m,-1426618033965535210,Animated Shield,NEUTRAL,4,<b>Taunt</b>
4654,KAR_711,-4020809991323723488,Arcane Giant,NEUTRAL,4,"[x]Costs (1) less for each spell
you've cast this game."
4655,KAR_712,6804167138499305196,Violet Illusionist,NEUTRAL,4,"During your turn, your hero is <b>Immune</b>."
4656,KAR_712e,9213835695658674115,Violet Immunity,NEUTRAL,6,<b>Immune</b>.
4657,KAR_A01_01,-6065293823325923450,Magic Mirror,NEUTRAL,3,
4658,KAR_A01_01H,1877878605735328481,Magic Mirror,NEUTRAL,3,
4659,KAR_A01_02,-5713461403437176871,Reflections,NEUTRAL,10,"<b>Passive Hero Power</b>
Whenever a minion is played, summon a 1/1 copy of it."
4660,KAR_A01_02e,-1127433524931718819,Reflection,NEUTRAL,6,1/1.
4661,KAR_A01_02H,-2649173574201957746,Reflections,NEUTRAL,10,"<b>Passive Hero Power</b>
Whenever a minion is played, Magic Mirror summons a 1/1 copy of it."
4662,KAR_A02_01,2790105472855521797,Plate,NEUTRAL,4,
4663,KAR_A02_01H,8018339972235352054,Plate,NEUTRAL,4,
4664,KAR_A02_02,370110352251311935,Spoon,NEUTRAL,7,
4665,KAR_A02_02H,8501916789590356262,Spoon,NEUTRAL,7,
4666,KAR_A02_03,1267869764982109396,Fork,NEUTRAL,4,Plates have <b>Charge</b>.
4667,KAR_A02_03e,-716992237825688224,Fork Charge!,NEUTRAL,6,<b>Charge</b>
4668,KAR_A02_03H,1209749197178890078,Fork,NEUTRAL,4,Plates have <b>Charge</b>.
4669,KAR_A02_04,-1324154088928729861,Knife,NEUTRAL,4,Plates have <b>Taunt</b>.
4670,KAR_A02_04e,3806194405549147784,A Knife Defense,NEUTRAL,6,<b>Taunt</b>.
4671,KAR_A02_04H,-828924004861229465,Knife,NEUTRAL,4,Plates have <b>Taunt</b>.
4672,KAR_A02_05,8034776125269334529,Cup,NEUTRAL,4,Plates have +1 Attack.
4673,KAR_A02_05e,-6891212844001808358,Cupricious Clattering,NEUTRAL,6,+1 Attack.
4674,KAR_A02_05e2,-5846602830245183121,Cupricious Clattering,NEUTRAL,6,+3 Attack.
4675,KAR_A02_05H,-4031185059732598006,Cup,NEUTRAL,4,Plates have +3 Attack.
4676,KAR_A02_06,9157015252058443413,Pitcher,NEUTRAL,4,<b>Battlecry:</b> Give a minion +2/+2.
4677,KAR_A02_06e2,3581985992652914444,Filled Up,NEUTRAL,6,+2/+2.
4678,KAR_A02_06H,-8169723489441526952,Pitcher,NEUTRAL,4,<b>Battlecry:</b> Give a minion +3/+3.
4679,KAR_A02_06He,-5100261805646036841,Filled Up,NEUTRAL,6,+3/+3.
4680,KAR_A02_09,-2233207916527136331,Set the Table,NEUTRAL,5,Give your Plates +1/+1.
4681,KAR_A02_09e,1531861632708921239,Table Set,NEUTRAL,6,+1/+1.
4682,KAR_A02_09eH,-6601119367182167235,Table Set,NEUTRAL,6,+2/+2.
4683,KAR_A02_09H,1242938256717815947,Set the Table,NEUTRAL,5,Give your Plates +2/+2.
4684,KAR_A02_10,4172005386874684419,Pour a Round,NEUTRAL,5,Draw a card for each of your Plates.
4685,KAR_A02_11,-3424738100651314113,Tossing Plates,NEUTRAL,5,Summon five 1/1 Plates.
4686,KAR_A02_12,6366768997115100725,Silverware Golem,NEUTRAL,3,
4687,KAR_A02_12H,2411030261238039732,Silverware Golem,NEUTRAL,3,
4688,KAR_A02_13,3138004072448223370,Be Our Guest,NEUTRAL,10,"<b>Hero Power</b>
Summon a 1/1 Plate."
4689,KAR_A02_13H,-6645686926071071030,Be Our Guest,NEUTRAL,10,"<b>Hero Power</b>
Summon two 1/1 Plates."
4690,KAR_A10_01,6533925336478394922,Black Pawn,NEUTRAL,4,<b>Auto-Attack:</b> Deal 1 damage to the enemies opposite this minion.
4691,KAR_A10_02,1512300533685130364,White Pawn,NEUTRAL,4,<b>Auto-Attack:</b> Deal 1 damage to the enemies opposite this minion.
4692,KAR_A10_03,-3717566003496500332,Black Rook,NEUTRAL,4,<b>Auto-Attack:</b> Deal 2 damage to the enemies opposite this minion.
4693,KAR_A10_04,4559445364459043436,White Rook,NEUTRAL,4,<b>Auto-Attack:</b> Deal 2 damage to the enemies opposite this minion.
4694,KAR_A10_05,-6033395797079683656,White Bishop,NEUTRAL,4,<b>Auto-Attack:</b> Restore #2 Health to adjacent minions.
4695,KAR_A10_06,-9016093759810967085,Black Bishop,NEUTRAL,4,<b>Auto-Attack:</b> Restore #2 Health to adjacent minions.
4696,KAR_A10_07,2412612426092354766,Black Knight,NEUTRAL,4,"<b>Charge</b>.
Can't Attack Heroes."
4697,KAR_A10_08,6083241301621409101,White Knight,NEUTRAL,4,"<b>Charge</b>.
Can't Attack Heroes."
4698,KAR_A10_09,-5539479864496106767,White Queen,NEUTRAL,4,<b>Auto-Attack:</b> Deal 4 damage to the enemies opposite this minion.
4699,KAR_A10_10,2189327249718256153,Black Queen,NEUTRAL,4,<b>Auto-Attack:</b> Deal 4 damage to the enemies opposite this minion.
4700,KAR_A10_22,3406063745300064890,Castle,NEUTRAL,10,"<b>Hero Power</b>
<b>Discover</b> a chess piece."
4701,KAR_A10_22H,-3586128942035468895,Castle,NEUTRAL,10,"<b>Hero Power</b>
Move a friendly minion left. Repeatable."
4702,KAR_A10_33,9112200487537450641,Cheat,NEUTRAL,10,"<b>Hero Power</b>
Destroy the left-most enemy minion."
4703,KAR_a10_Boss1,3065344245196689775,White King,NEUTRAL,3,
4704,KAR_a10_Boss1H,-659753082857435747,White King,NEUTRAL,3,
4705,KAR_a10_Boss1H_TB,-1040618730096282024,White King,NEUTRAL,3,
4706,KAR_a10_Boss1H_TB22,-4507106680405825147,White King,NEUTRAL,3,
4707,KAR_a10_Boss2,3633382910884818336,Black King,NEUTRAL,3,
4708,KAR_a10_Boss2H,-1086221305552249249,Black King,NEUTRAL,3,
4709,KAR_a10_Boss2H_TB,-2636650020264791471,Black King,NEUTRAL,3,
4710,KARA_00_01,3007032973950483043,Prince Malchezaar,NEUTRAL,3,
4711,KARA_00_01H,-5678824503603945477,Prince Malchezaar,NEUTRAL,3,
4712,KARA_00_02,-4849510313808430914,Legion,NEUTRAL,10,"<b>Hero Power</b>
Summon a 6/6 Abyssal."
4713,KARA_00_02a,59720603586120416,Abyssal,WARLOCK,4,
4714,KARA_00_02H,-7660994255343248792,Legion,NEUTRAL,10,"<b>Hero Power</b>
Summon a 6/6 Abyssal."
4715,KARA_00_03,8394364881171491429,Medivh,MAGE,3,
4716,KARA_00_03c,-6237973913537736169,Medivh,NEUTRAL,3,
4717,KARA_00_03H,-8433288458619090529,Medivh,MAGE,3,
4718,KARA_00_04,-4821113490663760298,Brilliance,NEUTRAL,10,"<b>Hero Power</b>
Draw 3 cards."
4719,KARA_00_04H,-127625437788883696,Brilliance,NEUTRAL,10,"<b>Hero Power</b>
Draw 3 cards."
4720,KARA_00_05,-1920928981775803077,Archmage's Insight,MAGE,5,Your spells cost (0) this turn.
4721,KARA_00_05e,7412937188136631445,Insightful,NEUTRAL,6,Your spells cost (0).
4722,KARA_00_06,-1089431091776402019,Arcane Power,MAGE,5,You have <b>Spell Damage</b> +5 this turn.
4723,KARA_00_06e,7462076819501963431,Arcanely Powerful,NEUTRAL,6,+5 Spell Damage.
4724,KARA_00_07,-8859908000108094943,Astral Portal,MAGE,5,Summon a random <b>Legendary</b> minion.
4725,KARA_00_08,3283199929836190007,Archmage's Apprentice,MAGE,4,"Whenever you cast a spell, shuffle a copy of it into your deck."
4726,KARA_00_09,-6659465787243065676,Mage Armor,MAGE,5,Gain 10 Armor.
4727,KARA_00_10,4510096332399855464,Mysterious Rune,MAGE,5,Put 5 random Mage <b>Secrets</b> into the battlefield.
4728,KARA_00_11,-5231065168006256215,Evocation,MAGE,5,Gain 5 Mana Crystals this turn only.
4729,KARA_04_01,-1843737666156893836,Dorothee,NEUTRAL,4,Minions to the left have <b>Charge</b>. Minions to the right have <b>Taunt</b>.
4730,KARA_04_01h,2169272943635011047,The Crone,NEUTRAL,3,
4731,KARA_04_01heroic,-8790918036024442337,The Crone,NEUTRAL,3,
4732,KARA_04_02hp,-6284897470282017087,Twister,NEUTRAL,10,"<b>Hero Power</b>
Deal 100 damage. Can't be used if Dorothee is alive."
4733,KARA_04_05,1239361901114078525,Flying Monkey,NEUTRAL,4,<b>Charge</b>
4734,KARA_04_05h,-1462781023644128166,Flying Monkey,NEUTRAL,4,<b>Charge</b>
4735,KARA_05_01b,5182131387911343843,Kindly Grandmother,NEUTRAL,3,
4736,KARA_05_01e,7227018097928234769,Trembling Before the Wolf,NEUTRAL,6,Shrunk to a 1/1.
4737,KARA_05_01h,177805346301200583,Big Bad Wolf,NEUTRAL,3,
4738,KARA_05_01hheroic,4721448400202852379,Big Bad Wolf,NEUTRAL,3,
4739,KARA_05_01hp,-1774731588745825517,Trembling,NEUTRAL,10,<b>Passive Hero Power</b> Enemy minions are 1/1 and cost (1).
4740,KARA_05_01hpheroic,5584478375827570482,Trembling,NEUTRAL,10,<b>Passive Hero Power</b> Minions cost (1). Enemy minions are 1/1.
4741,KARA_05_02,-5352906528183007439,Big Bad Claws,NEUTRAL,7,
4742,KARA_05_02heroic,-3201544709405432153,Big Bad Claws,NEUTRAL,7,
4743,KARA_06_01,-5545445100656419586,Romulo,NEUTRAL,4,Julianne is <b>Immune</b>.
4744,KARA_06_01e,8301344167551990606,Death-Marked Love,NEUTRAL,6,Julianne is <b>immune</b>.
4745,KARA_06_01heroic,-2478420502845382562,Romulo,NEUTRAL,4,Julianne is <b>Immune</b>.
4746,KARA_06_02,-8340874426247252143,Julianne,NEUTRAL,3,
4747,KARA_06_02heroic,-6503607964091274800,Julianne,NEUTRAL,3,
4748,KARA_06_03hp,-1585539823339562574,True Love,NEUTRAL,10,"<b>Hero Power</b>
If you don't have Romulo, summon him."
